1369853617679	9
1369853622833	381
1369853622913	71
1369853622962	55
1369853623039	1716
1369853623101	212
1369853623170	56
1369853623237	1434
1369853623311	237
1369853623376	103
1369853623440	619
1369853623512	259
1369853623581	223
1369853623646	20
1369853623716	369
1369853623785	1922
1369853623853	575
1369853623923	115
1369853623992	555
1369853624056	227
1369853624119	9
1369853629746	61
1369853629815	118
1369853629847	724
1369853629965	707
1369853629995	407
1369853630026	1
1369853630057	1021
1369853630183	689
1369853630211	127
1369853630243	393
1369853630406	359
1369853630437	1080
1369853630471	259
1369853630646	331
1369853630908	119
1369853631083	327
1369853631113	974
1369853631144	719
1369853631176	797
1369853631253	1539
1369853631285	34
1369853631373	727
1369853631402	1574
1369853631434	1204
1369853631465	395
1369853631496	96
1369853631555	9
1369853633081	9
1369853640959	352
1369853641026	1397
1369853641104	2221
1369853641165	112
1369853641230	1462
1369853641299	500
1369853641365	453
1369853641439	2
1369853641507	1697
1369853641573	205
1369853641646	940
1369853641709	736
1369853641774	1155
1369853641847	136
1369853641915	2
1369853641982	639
1369853642052	749
1369853642122	9
1369853649017	9
1369853650437	9
1369853657945	9
1369853660882	259
1369853660916	2
1369853660952	424
1369853660985	1554
1369853661023	112
1369853661266	788
1369853661294	632
1369853661322	574
1369853661354	901
1369853661409	450
1369853661446	494
1369853661533	1900
1369853661567	1491
1369853661622	1123
1369853661707	48
1369853661795	36
1369853661845	1440
1369853661929	1100
1369853661965	1143
1369853662004	1018
1369853662147	1582
1369853662185	9
1369853670752	232
1369853670821	116
1369853670898	251
1369853670960	131
1369853671027	214
1369853671093	2
1369853671162	582
1369853671231	523
1369853671302	899
1369853671366	2
1369853671433	982
1369853671504	2959
1369853671574	104
1369853671639	419
1369853671705	231
1369853671786	154
1369853671842	1398
1369853671909	2
1369853671980	1567
1369853672048	263
1369853672119	567
1369853672183	9
1369853678786	9
1369853684995	1197
1369853685210	610
1369853685238	154
1369853685269	248
1369853685666	1
1369853685694	657
1369853685721	770
1369853685752	577
1369853685787	61
1369853685895	298
1369853685923	185
1369853685960	358
1369853686104	196
1369853686134	1371
1369853686167	1391
1369853686246	1859
1369853686277	1398
1369853686321	559
1369853686357	9
1369853689860	636
1369853689928	106
1369853689998	564
1369853690068	910
1369853690133	328
1369853690218	529
1369853690392	162
1369853690436	68
1369853690474	941
1369853690507	855
1369853690550	329
1369853690617	1220
1369853690681	551
1369853690760	390
1369853690816	863
1369853690883	1213
1369853690950	442
1369853691020	354
1369853691089	1287
1369853691951	2507
1369853691982	215
1369853692091	9
1369853693235	9
1369853694780	10
1369853694810	1600
1369853694846	39
1369853695003	370
1369853695033	750
1369853695062	237
1369853695092	834
1369853695147	541
1369853695214	413
1369853695282	200
1369853695350	2152
1369853695421	393
1369853695491	970
1369853695553	1557
1369853695620	2
1369853695691	546
1369853695785	1576
1369853695845	2577
1369853695896	2076
1369853695968	158
1369853696030	288
1369853696098	143
1369853696182	714
1369853696237	107
1369853696311	169
1369853696380	976
1369853696437	9
1369853698002	527
1369853698078	787
1369853698139	612
1369853698225	1075
1369853698314	2
1369853698344	721
1369853698405	609
1369853698474	658
1369853698544	1226
1369853698628	1493
1369853698689	553
1369853698749	182
1369853698821	1279
1369853698897	3325
1369853698951	2
1369853699021	1179
1369853699085	111
1369853699154	293
1369853699236	101
1369853699291	690
1369853699360	301
1369853699426	403
1369853699495	306
1369853699567	594
1369853699633	1256
1369853699702	1408
1369853699767	9
1369853709432	9
1369853715819	137
1369853715958	345
1369853715989	1590
1369853716068	315
1369853716097	201
1369853716204	83
1369853716237	358
1369853716291	1391
1369853716525	405
1369853716556	294
1369853716588	316
1369853716739	1567
1369853716772	485
1369853716806	520
1369853716953	87
1369853716985	752
1369853717018	173
1369853717048	567
1369853717166	9
1369853720619	9
1369853727924	664
1369853728005	1573
1369853728058	600
1369853728128	574
1369853728196	353
1369853728267	860
1369853728338	68
1369853728399	75
1369853728469	287
1369853728537	785
1369853728604	1074
1369853728678	190
1369853728753	306
1369853728811	94
1369853728882	702
1369853728951	178
1369853729019	230
1369853729082	1760
1369853729153	479
1369853729219	504
1369853729287	2
1369853729355	132
1369853729423	1944
1369853729495	40
1369853729560	911
1369853729630	398
1369853729701	13
1369853729774	690
1369853729848	791
1369853729904	128
1369853729980	526
1369853730043	888
1369853730106	2
1369853730172	9
1369853732281	9
1369853736469	9
1369853741592	9
1369853747387	726
1369853747474	698
1369853747520	553
1369853747587	1208
1369853747720	278
1369853747783	1060
1369853747860	621
1369853748005	1404
1369853748037	174
1369853748138	805
1369853748168	1229
1369853748220	1407
1369853748254	1421
1369853748449	1299
1369853748480	1248
1369853748521	1163
1369853748673	658
1369853748710	667
1369853748755	163
1369853748885	796
1369853748914	9
1369853754234	9
1369853756728	342
1369853757119	716
1369853757148	1515
1369853757180	311
1369853757214	983
1369853757343	68
1369853757402	341
1369853757435	282
1369853757558	971
1369853757587	42
1369853757625	294
1369853757781	739
1369853757810	1484
1369853757859	123
1369853757943	1031
1369853757999	773
1369853758029	399
1369853758061	1304
1369853758215	935
1369853758246	1345
1369853758284	97
1369853758660	371
1369853758692	2
1369853758724	266
1369853758755	9
1369853764426	9
1369853769605	9
1369853773318	232
1369853773396	803
1369853773427	225
1369853773532	388
1369853773562	291
1369853773600	479
1369853773754	1809
1369853773787	1695
1369853773825	382
1369853773859	1142
1369853773985	229
1369853774015	330
1369853774045	452
1369853774207	563
1369853774239	366
1369853774270	77
1369853774422	362
1369853774453	32
1369853774486	975
1369853774518	9
1369853783390	9
1369853791220	861
1369853791297	737
1369853791351	2822
1369853791413	894
1369853791487	33
1369853791549	264
1369853791617	235
1369853791692	657
1369853791755	547
1369853791826	2
1369853791898	755
1369853791960	2
1369853792029	904
1369853792117	218
1369853792167	3777
1369853792231	435
1369853792299	143
1369853792366	495
1369853792433	18
1369853792500	1094
1369853792573	27
1369853792635	1015
1369853792705	977
1369853792768	9
1369853795725	9
1369853803740	767
1369853803824	360
1369853803854	164
1369853803889	41
1369853803924	1138
1369853804631	204
1369853804665	85
1369853804697	544
1369853804731	650
1369853804763	1
1369853804803	338
1369853808505	307
1369853808579	135
1369853808642	1041
1369853808725	1357
1369853808783	1165
1369853808848	1869
1369853808922	12
1369853808984	121
1369853809050	340
1369853809120	18
1369853809186	58
1369853809266	1349
1369853809325	211
1369853809394	205
1369853809460	874
1369853809531	487
1369853809598	265
1369853809664	26
1369853809741	224
1369853809797	933
1369853809866	254
1369853809931	9
1369853813199	9
1369853817257	9
1369853824458	169
1369853824540	332
1369853824595	1580
1369853824656	800
1369853824729	2641
1369853824791	1212
1369853824860	2497
1369853824929	1153
1369853824996	48
1369853825062	204
1369853825129	740
1369853825197	1718
1369853825267	1981
1369853825338	209
1369853825402	1184
1369853825477	10
1369853825542	2007
1369853825604	484
1369853825674	337
1369853825740	1389
1369853825807	171
1369853825875	421
1369853825949	2
1369853826010	59
1369853826078	64
1369853826144	357
1369853826213	1009
1369853826290	517
1369853826350	1467
1369853826418	1162
1369853826482	9
1369853828946	9
1369853829967	520
1369853830035	745
1369853830102	248
1369853830173	1103
1369853830239	395
1369853830316	1071
1369853830383	1231
1369853830449	1511
1369853830522	15
1369853830580	1631
1369853830669	439
1369853830714	108
1369853830776	68
1369853830844	558
1369853830914	117
1369853830981	746
1369853831049	977
1369853831117	465
1369853831184	2849
1369853831253	375
1369853831322	205
1369853831386	758
1369853831458	397
1369853831521	9
1369853833845	9
1369853835672	9
1369853836970	363
1369853837175	700
1369853837203	481
1369853837235	98
1369853837396	884
1369853837422	58
1369853837455	436
1369853837620	112
1369853837650	254
1369853837712	614
1369853837747	47
1369853838063	298
1369853838096	666
1369853838127	172
1369853838160	2459
1369853838283	2754
1369853838314	1800
1369853838353	1
1369853838501	57
1369853838534	109
1369853838573	210
1369853838724	9
1369853847100	1317
1369853847171	831
1369853847236	692
1369853847308	1338
1369853847372	50
1369853847443	853
1369853847520	221
1369853847578	62
1369853847648	811
1369853847711	626
1369853847783	2
1369853847847	2
1369853847916	325
1369853847992	701
1369853848053	582
1369853848122	1159
1369853848195	164
1369853848258	1284
1369853848332	2151
1369853848465	1685
1369853848532	2095
1369853848601	131
1369853848668	1398
1369853848741	1499
1369853848807	357
1369853848870	9
1369853852530	9
1369853853362	9
1369853863285	333
1369853863368	122
1369853863427	138
1369853863498	235
1369853863543	320
1369853863611	1233
1369853863683	1623
1369853863750	1293
1369853863819	124
1369853863888	983
1369853863950	553
1369853864018	375
